FeatureID,CarID,FeatureName,FeatureValue
8657,1252,Backup Camera,No
8658,788,Power Windows,Yes
8659,1908,Cruise Control,No
8660,95,ABS,No
8661,539,ABS,Yes
8662,1801,ABS,No
8663,688,Cruise Control,Yes
8664,926,Power Windows,No
8665,1293,Bluetooth,Yes
8666,1077,ABS,Yes
8667,143,Backup Camera,Yes
8668,864,Power Windows,Yes
8669,602,Backup Camera,No
8670,1139,Bluetooth,No
8671,992,Backup Camera,No
8672,1222,Air Conditioning,No
8673,1537,Cruise Control,No
8674,713,Power Windows,Yes
8675,719,Bluetooth,Yes
8676,1549,Power Windows,Yes
8677,1783,Air Conditioning,Yes
8678,328,Air Conditioning,No
8679,1887,Bluetooth,No
8680,1676,Backup Camera,No
8681,1775,Backup Camera,Yes
8682,1616,Backup Camera,No
8683,1190,ABS,No
8684,1222,ABS,No
8685,1178,Cruise Control,No
8686,901,Power Windows,No
8687,620,Power Windows,Yes
8688,1260,Air Conditioning,No
8689,237,Power Windows,Yes
8690,1956,Air Conditioning,Yes
8691,60,Backup Camera,Yes
8692,1689,Backup Camera,Yes
8693,701,Backup Camera,No
8694,550,Backup Camera,Yes
8695,1457,Cruise Control,No
8696,812,Cruise Control,Yes
8697,1079,Power Windows,Yes
8698,494,ABS,Yes
8699,968,Power Windows,No
8700,451,Backup Camera,No
8701,1901,Cruise Control,Yes
8702,496,Cruise Control,No
8703,800,Cruise Control,No
8704,1289,Bluetooth,No
8705,1107,ABS,No
8706,521,Power Windows,No
8707,1012,ABS,Yes
8708,797,Backup Camera,No
8709,1667,ABS,No
8710,435,ABS,Yes
8711,1886,Power Windows,No
8712,1441,Bluetooth,No
8713,1117,Backup Camera,Yes
8714,1426,Power Windows,Yes
8715,222,Power Windows,Yes
8716,869,Power Windows,Yes
8717,493,Air Conditioning,Yes
8718,522,Air Conditioning,No
8719,62,Backup Camera,Yes
8720,595,Air Conditioning,No
8721,830,ABS,No
8722,1849,Cruise Control,Yes
8723,838,Cruise Control,Yes
8724,680,ABS,No
8725,207,Backup Camera,No
8726,1080,Power Windows,Yes
8727,777,Air Conditioning,Yes
8728,1116,Bluetooth,Yes
8729,658,Bluetooth,No
8730,1083,Backup Camera,Yes
8731,1793,ABS,Yes
8732,686,ABS,No
8733,1173,Cruise Control,Yes
8734,952,Cruise Control,Yes
8735,1378,Air Conditioning,No
8736,693,Cruise Control,No
8737,953,Air Conditioning,Yes
8738,401,Backup Camera,No
8739,375,Power Windows,No
8740,1544,ABS,Yes
8741,1274,ABS,Yes
8742,18,ABS,No
8743,1144,ABS,Yes
8744,1632,Air Conditioning,Yes
8745,971,ABS,Yes
8746,814,ABS,No
8747,571,ABS,Yes
8748,615,Cruise Control,Yes
8749,139,Bluetooth,No
8750,205,Air Conditioning,No
8751,422,ABS,Yes
8752,1194,Power Windows,Yes
8753,535,Cruise Control,No
8754,535,ABS,Yes
8755,730,Bluetooth,Yes
8756,1133,Bluetooth,No
8757,105,Cruise Control,No
8758,1513,ABS,No
8759,1999,Bluetooth,No
8760,1391,Air Conditioning,Yes
8761,622,Backup Camera,No
8762,1944,ABS,No
8763,40,Cruise Control,Yes
8764,1605,Cruise Control,No
8765,97,Cruise Control,No
8766,1087,Backup Camera,No
8767,761,ABS,Yes
8768,1661,Bluetooth,Yes
8769,821,Power Windows,No
8770,399,Air Conditioning,No
8771,986,Bluetooth,Yes
8772,376,ABS,No
8773,330,Cruise Control,No
8774,753,Air Conditioning,Yes
8775,1360,Backup Camera,Yes
8776,1087,Power Windows,Yes
8777,153,Backup Camera,No
8778,1945,Cruise Control,Yes
8779,616,Bluetooth,No
8780,250,Backup Camera,No
8781,332,Backup Camera,No
8782,1615,Air Conditioning,No
8783,920,Air Conditioning,Yes
8784,51,Bluetooth,Yes
8785,790,Cruise Control,No
8786,1904,Backup Camera,Yes
8787,953,Backup Camera,No
8788,887,Backup Camera,Yes
8789,751,Power Windows,Yes
8790,32,ABS,No
8791,1434,Backup Camera,Yes
8792,756,Air Conditioning,Yes
8793,1651,ABS,No
8794,225,Backup Camera,Yes
8795,1602,Bluetooth,Yes
8796,776,Power Windows,No
8797,414,Cruise Control,Yes
8798,1164,Bluetooth,No
8799,1972,Cruise Control,Yes
8800,604,Air Conditioning,Yes
8801,561,Backup Camera,No
8802,922,Air Conditioning,No
8803,914,Cruise Control,Yes
8804,1439,Power Windows,No
8805,98,Cruise Control,Yes
8806,1003,Bluetooth,No
8807,29,Backup Camera,Yes
8808,584,Power Windows,Yes
8809,1240,Power Windows,Yes
8810,291,Cruise Control,Yes
8811,1524,Air Conditioning,No
8812,957,Bluetooth,Yes
8813,627,ABS,Yes
8814,1414,Air Conditioning,No
8815,450,ABS,Yes
8816,632,Air Conditioning,Yes
8817,367,Cruise Control,Yes
8818,114,ABS,No
8819,58,Backup Camera,Yes
8820,854,Backup Camera,Yes
8821,846,Bluetooth,Yes
8822,1776,Bluetooth,No
8823,358,Air Conditioning,Yes
8824,1362,Air Conditioning,No
8825,955,Backup Camera,No
8826,1533,Air Conditioning,No
8827,1913,ABS,Yes
8828,1115,ABS,Yes
8829,276,Cruise Control,Yes
8830,77,Bluetooth,Yes
8831,1431,Cruise Control,Yes
8832,1243,Power Windows,Yes
8833,1358,ABS,No
8834,989,Power Windows,No
8835,1156,Power Windows,No
8836,1,ABS,No
8837,668,Power Windows,No
8838,1290,Backup Camera,No
8839,131,Backup Camera,No
8840,1282,Power Windows,No
8841,693,Air Conditioning,No
8842,1124,Air Conditioning,Yes
8843,407,Backup Camera,No
8844,120,Bluetooth,No
8845,1163,Backup Camera,No
8846,1586,Power Windows,No
8847,1555,Air Conditioning,Yes
8848,1497,Air Conditioning,No
8849,1231,Backup Camera,Yes
8850,736,ABS,Yes
8851,603,Cruise Control,No
8852,1336,Power Windows,Yes
8853,192,Power Windows,Yes
8854,1929,Air Conditioning,Yes
8855,1727,Air Conditioning,Yes
8856,1623,Power Windows,Yes
8857,1562,Cruise Control,No
8858,1053,Cruise Control,No
8859,1969,Cruise Control,No
8860,486,Power Windows,Yes
8861,1462,Air Conditioning,No
8862,1927,Air Conditioning,Yes
8863,495,Air Conditioning,No
8864,1902,Backup Camera,No
8865,1194,ABS,No
8866,1598,Cruise Control,Yes
8867,17,Power Windows,No
8868,656,Air Conditioning,Yes
8869,68,Air Conditioning,No
8870,578,Bluetooth,Yes
8871,168,ABS,Yes
8872,564,ABS,No
8873,653,Cruise Control,No
8874,1788,Backup Camera,No
8875,188,Air Conditioning,Yes
8876,1241,ABS,Yes
8877,81,Power Windows,No
8878,1206,Bluetooth,No
8879,1728,Air Conditioning,Yes
8880,1684,Power Windows,Yes
8881,1724,Cruise Control,Yes
8882,232,Power Windows,Yes
8883,845,Power Windows,Yes
8884,916,Power Windows,No
8885,1063,Bluetooth,No
8886,444,Air Conditioning,Yes
8887,284,Cruise Control,Yes
8888,991,ABS,No
8889,1909,ABS,No
8890,1957,ABS,Yes
8891,444,Bluetooth,No
8892,602,Power Windows,Yes
8893,1510,Backup Camera,No
8894,1058,Backup Camera,No
8895,419,Bluetooth,No
8896,1786,Bluetooth,Yes
8897,872,Cruise Control,No
8898,1747,Backup Camera,No
8899,958,Bluetooth,No
8900,1741,Backup Camera,No
8901,1099,Cruise Control,No
8902,1488,Cruise Control,Yes
8903,1570,ABS,Yes
8904,1170,Air Conditioning,No
8905,280,Bluetooth,Yes
8906,992,Power Windows,No
8907,1305,Air Conditioning,Yes
8908,1851,Power Windows,Yes
8909,1369,Bluetooth,Yes
8910,242,Bluetooth,No
8911,1170,Air Conditioning,Yes
8912,824,Backup Camera,Yes
8913,799,Air Conditioning,No
8914,1079,Air Conditioning,No
8915,1235,Backup Camera,No
8916,1074,Power Windows,No
8917,810,Cruise Control,No
8918,205,ABS,Yes
8919,401,Cruise Control,Yes
8920,572,Air Conditioning,No
8921,200,Bluetooth,Yes
8922,514,Bluetooth,No
8923,289,ABS,Yes
8924,1468,Power Windows,No
8925,496,Power Windows,Yes
8926,1294,Power Windows,No
8927,1984,Air Conditioning,Yes
8928,499,Backup Camera,No
8929,519,Cruise Control,Yes
8930,1842,Bluetooth,No
8931,618,Power Windows,No
8932,1063,Air Conditioning,No
8933,1238,Cruise Control,No
8934,289,Power Windows,Yes
8935,1064,Cruise Control,Yes
8936,1022,Air Conditioning,Yes
8937,1086,Power Windows,Yes
8938,855,ABS,Yes
8939,1230,Air Conditioning,No
8940,1883,Bluetooth,No
8941,56,ABS,No
8942,1159,Cruise Control,No
8943,465,ABS,Yes
8944,925,Cruise Control,Yes
8945,1852,Air Conditioning,No
8946,1467,Backup Camera,Yes
8947,480,Bluetooth,Yes
8948,1373,Backup Camera,No
8949,1908,Bluetooth,No
8950,284,Bluetooth,Yes
8951,1380,Air Conditioning,No
8952,390,Bluetooth,Yes
8953,1680,ABS,No
8954,622,ABS,Yes
8955,891,Power Windows,Yes
8956,949,Bluetooth,Yes
8957,527,Bluetooth,Yes
8958,934,Power Windows,Yes
8959,319,Air Conditioning,No
8960,588,Cruise Control,Yes
8961,1370,ABS,Yes
8962,1189,Bluetooth,Yes
8963,1668,Power Windows,Yes
8964,773,ABS,No
8965,1501,Bluetooth,No
8966,1661,Bluetooth,Yes
8967,92,ABS,No
8968,695,Power Windows,No
8969,1224,Power Windows,Yes
8970,1782,Cruise Control,No
8971,1839,Bluetooth,No
8972,274,Cruise Control,Yes
8973,260,Cruise Control,Yes
8974,143,ABS,Yes
8975,1686,Backup Camera,Yes
8976,825,Bluetooth,Yes
8977,1572,ABS,Yes
8978,19,ABS,Yes
8979,199,Power Windows,Yes
8980,1755,Backup Camera,Yes
8981,768,ABS,Yes
8982,1163,Cruise Control,Yes
8983,830,ABS,No
8984,907,Air Conditioning,No
8985,364,Power Windows,No
8986,1175,Cruise Control,No
8987,417,ABS,No
8988,363,ABS,No
8989,979,Bluetooth,Yes
8990,1453,Backup Camera,Yes
8991,1760,Bluetooth,No
8992,1827,Power Windows,No
8993,61,Cruise Control,Yes
8994,1419,Cruise Control,Yes
8995,901,ABS,No
8996,544,Cruise Control,Yes
8997,1341,Backup Camera,Yes
8998,1871,ABS,No
8999,1618,Power Windows,No
9000,488,Power Windows,No
9001,707,Cruise Control,No
9002,201,Power Windows,No
9003,1705,Air Conditioning,No
9004,1458,Air Conditioning,Yes
9005,45,Cruise Control,Yes
9006,1357,Air Conditioning,No
9007,38,Air Conditioning,No
9008,432,Cruise Control,Yes
9009,459,Bluetooth,Yes
9010,1547,Backup Camera,No
9011,173,Air Conditioning,Yes
9012,1306,Cruise Control,Yes
9013,89,Backup Camera,Yes
9014,1923,Bluetooth,No
9015,1267,Backup Camera,No
9016,1837,Bluetooth,Yes
9017,28,Cruise Control,No
9018,1312,ABS,Yes
9019,1713,Air Conditioning,Yes
9020,415,ABS,No
9021,523,Air Conditioning,Yes
9022,47,ABS,Yes
9023,586,Power Windows,Yes
9024,213,Backup Camera,Yes
9025,877,Power Windows,Yes
9026,1781,Backup Camera,No
9027,306,Cruise Control,Yes
9028,1467,ABS,No
9029,1963,Cruise Control,No
9030,1060,Air Conditioning,No
9031,908,Power Windows,No
9032,300,Backup Camera,No
9033,1190,Power Windows,Yes
9034,1511,Bluetooth,Yes
9035,1850,ABS,No
9036,1416,Cruise Control,Yes
9037,386,Power Windows,No
9038,615,Cruise Control,No
9039,1456,Bluetooth,Yes
9040,703,Backup Camera,Yes
9041,332,Air Conditioning,Yes
9042,67,Cruise Control,No
9043,303,Bluetooth,Yes
9044,1940,Backup Camera,Yes
9045,1890,Air Conditioning,Yes
9046,664,Power Windows,No
9047,832,Power Windows,Yes
9048,1082,Bluetooth,No
9049,692,Backup Camera,Yes
9050,1511,Power Windows,Yes
9051,410,Bluetooth,No
9052,1569,ABS,No
9053,295,ABS,No
9054,1741,Bluetooth,No
9055,1033,Air Conditioning,Yes
9056,1607,Backup Camera,Yes
9057,1229,Bluetooth,Yes
9058,348,ABS,Yes
9059,19,Air Conditioning,No
9060,1735,Backup Camera,Yes
9061,771,Bluetooth,No
9062,860,Bluetooth,No
9063,447,Cruise Control,Yes
9064,394,Bluetooth,Yes
9065,334,Backup Camera,No
9066,1407,Backup Camera,Yes
9067,1692,Air Conditioning,Yes
9068,448,Power Windows,No
9069,1434,ABS,No
9070,1299,ABS,Yes
9071,816,Backup Camera,Yes
9072,393,Backup Camera,Yes
9073,1143,ABS,No
9074,934,Bluetooth,Yes
9075,1254,ABS,No
9076,664,Air Conditioning,No
9077,810,Cruise Control,Yes
9078,99,Air Conditioning,Yes
9079,1208,Cruise Control,No
9080,569,Power Windows,Yes
9081,537,Air Conditioning,Yes
9082,1519,Air Conditioning,No
9083,1126,ABS,No
9084,1580,Air Conditioning,No
9085,1452,Bluetooth,No
9086,253,Bluetooth,Yes
9087,219,Power Windows,No
9088,1015,ABS,No
9089,1188,ABS,Yes
9090,1605,Cruise Control,No
9091,940,Cruise Control,No
9092,343,Air Conditioning,No
9093,92,Cruise Control,No
9094,437,Backup Camera,No
9095,435,Backup Camera,Yes
9096,1793,ABS,Yes
9097,1694,Bluetooth,No
9098,428,Cruise Control,Yes
9099,1300,Backup Camera,Yes
9100,1833,Backup Camera,No
9101,1321,Cruise Control,Yes
9102,1785,Bluetooth,Yes
9103,1657,Backup Camera,No
9104,573,ABS,Yes
9105,669,ABS,Yes
9106,627,Bluetooth,No
9107,452,Bluetooth,Yes
9108,85,Bluetooth,No
9109,1455,ABS,Yes
9110,1412,Air Conditioning,Yes
9111,863,Air Conditioning,No
9112,980,Power Windows,No
9113,352,Cruise Control,No
9114,1190,Cruise Control,Yes
9115,419,Bluetooth,No
9116,19,Power Windows,No
9117,529,Backup Camera,No
9118,1204,Air Conditioning,No
9119,387,Air Conditioning,No
9120,1464,Power Windows,Yes
9121,238,Power Windows,Yes
9122,706,Cruise Control,No
9123,201,Air Conditioning,Yes
9124,1958,Air Conditioning,No
9125,1742,Cruise Control,No
9126,785,Cruise Control,No
9127,937,Cruise Control,Yes
9128,1188,Bluetooth,No
9129,631,Backup Camera,No
9130,450,Bluetooth,No
9131,1748,Power Windows,No
9132,1567,Backup Camera,No
9133,741,Power Windows,Yes
9134,667,Power Windows,No
9135,210,Cruise Control,Yes
9136,1144,Power Windows,No
9137,1929,Air Conditioning,Yes
9138,920,ABS,No
9139,1002,Bluetooth,Yes
9140,1626,Backup Camera,Yes
9141,646,Backup Camera,No
9142,1977,Power Windows,Yes
9143,145,ABS,Yes
9144,337,ABS,No
9145,1626,ABS,No
9146,1350,ABS,No
9147,1655,Bluetooth,Yes
9148,1445,Bluetooth,No
9149,1055,Cruise Control,Yes
9150,1934,ABS,No
9151,509,Bluetooth,No
9152,957,Bluetooth,Yes
9153,1736,Air Conditioning,No
9154,689,Air Conditioning,No
9155,1938,Cruise Control,Yes
9156,721,Air Conditioning,Yes
9157,1572,Cruise Control,No
9158,1500,Cruise Control,Yes
9159,1660,Cruise Control,Yes
9160,384,ABS,No
9161,643,Power Windows,No
9162,770,Cruise Control,No
9163,258,Backup Camera,Yes
9164,253,Air Conditioning,Yes
9165,1865,ABS,No
9166,463,Bluetooth,No
9167,1115,Power Windows,No
9168,1656,Power Windows,No
9169,895,ABS,Yes
9170,347,Bluetooth,Yes
9171,666,ABS,No
9172,869,Power Windows,Yes
9173,93,ABS,Yes
9174,979,Bluetooth,Yes
9175,1022,Bluetooth,No
9176,1247,Bluetooth,No
9177,1680,Cruise Control,Yes
9178,322,Power Windows,Yes
9179,1530,Air Conditioning,No
9180,1362,Power Windows,Yes
9181,1689,Air Conditioning,Yes
9182,1219,Power Windows,Yes
9183,1440,ABS,No
9184,698,ABS,No
9185,1163,Bluetooth,Yes
9186,1829,Cruise Control,No
9187,1056,Bluetooth,No
9188,1563,Power Windows,Yes
9189,133,Power Windows,Yes
9190,1725,Cruise Control,Yes
9191,1886,Cruise Control,Yes
9192,1777,Bluetooth,Yes
9193,1748,Air Conditioning,Yes
9194,1289,Air Conditioning,Yes
9195,54,ABS,Yes
9196,1635,Power Windows,Yes
9197,363,ABS,Yes
9198,897,Air Conditioning,Yes
9199,1654,Power Windows,Yes
9200,1099,Power Windows,No
9201,1299,ABS,Yes
9202,1304,ABS,No
9203,1944,Air Conditioning,No
9204,705,Cruise Control,Yes
9205,1000,Air Conditioning,No
9206,367,Bluetooth,No
9207,1333,ABS,No
9208,1085,ABS,Yes
9209,1698,Bluetooth,No
9210,1611,Air Conditioning,No
9211,1210,Air Conditioning,No
9212,1750,Bluetooth,Yes
9213,491,Cruise Control,No
9214,1244,Air Conditioning,Yes
9215,389,Air Conditioning,Yes
9216,1923,Backup Camera,Yes
9217,1259,Cruise Control,Yes
9218,1639,ABS,Yes
9219,443,ABS,No
9220,1405,Power Windows,Yes
9221,666,Cruise Control,Yes
9222,534,ABS,No
9223,535,Power Windows,Yes
9224,768,Backup Camera,No
9225,1468,Backup Camera,No
9226,1082,Bluetooth,Yes
9227,1279,Power Windows,No
9228,1288,ABS,Yes
9229,104,Air Conditioning,No
9230,15,Power Windows,Yes
9231,908,Air Conditioning,No
9232,467,ABS,No
9233,128,Backup Camera,Yes
9234,1343,ABS,No
9235,1945,Bluetooth,No
9236,1564,ABS,Yes
9237,1451,Air Conditioning,No
9238,1942,Power Windows,Yes
9239,16,ABS,No
9240,1645,Bluetooth,Yes
9241,452,Bluetooth,No
9242,1955,ABS,No
9243,1900,Cruise Control,No
9244,474,ABS,Yes
9245,1718,Air Conditioning,Yes
9246,1202,Cruise Control,Yes
9247,1850,ABS,Yes
9248,242,Bluetooth,Yes
9249,949,ABS,No
9250,1241,Cruise Control,No
9251,9,Bluetooth,Yes
9252,504,ABS,No
9253,1001,Bluetooth,No
9254,1413,Bluetooth,No
9255,1586,Air Conditioning,Yes
9256,1506,Backup Camera,Yes
9257,1000,ABS,No
9258,122,Backup Camera,No
9259,95,ABS,No
9260,1300,ABS,Yes
9261,887,Air Conditioning,Yes
9262,267,Air Conditioning,No
9263,193,Bluetooth,No
9264,1265,Power Windows,No
9265,1125,Air Conditioning,Yes
9266,961,Air Conditioning,No
9267,1715,Backup Camera,Yes
9268,202,ABS,Yes
9269,1884,Cruise Control,Yes
9270,285,Cruise Control,No
9271,282,Air Conditioning,No
9272,699,Air Conditioning,Yes
9273,1186,ABS,Yes
9274,982,Bluetooth,Yes
9275,402,Cruise Control,No
9276,1257,Cruise Control,Yes
9277,1791,Power Windows,Yes
9278,922,ABS,Yes
9279,1243,Cruise Control,No
9280,379,Power Windows,No
9281,173,Air Conditioning,No
9282,1945,ABS,No
9283,1588,Backup Camera,Yes
9284,259,Backup Camera,Yes
9285,539,ABS,Yes
9286,605,Bluetooth,No
9287,1156,Air Conditioning,Yes
9288,1263,Backup Camera,Yes
9289,711,Bluetooth,No
9290,1290,Cruise Control,Yes
9291,1783,ABS,No
9292,1123,Bluetooth,No
9293,1453,Backup Camera,No
9294,145,Power Windows,Yes
9295,330,Backup Camera,No
9296,421,Cruise Control,No
9297,1726,ABS,No
9298,416,Backup Camera,No
9299,1215,Backup Camera,No
9300,1636,Power Windows,Yes
9301,488,Power Windows,No
9302,572,ABS,Yes
9303,56,Power Windows,Yes
9304,817,Backup Camera,No
9305,1265,Air Conditioning,No
9306,30,Cruise Control,No
9307,815,Power Windows,No
9308,1946,Cruise Control,Yes
9309,460,Bluetooth,Yes
9310,166,Cruise Control,No
9311,1371,ABS,Yes
9312,936,Air Conditioning,No
9313,748,Power Windows,Yes
9314,183,ABS,Yes
9315,1837,Air Conditioning,No
9316,1402,Power Windows,Yes
9317,1515,Backup Camera,No
9318,1289,Cruise Control,Yes
9319,1926,Cruise Control,No
9320,1093,Air Conditioning,Yes
9321,1403,ABS,Yes
9322,1279,Cruise Control,No
9323,1740,ABS,Yes
9324,1332,ABS,Yes
9325,989,Air Conditioning,Yes
9326,813,Cruise Control,Yes
9327,912,ABS,No
9328,539,Power Windows,No
9329,27,Air Conditioning,Yes
9330,1901,ABS,Yes
9331,682,Backup Camera,No
9332,438,ABS,Yes
9333,486,Bluetooth,Yes
9334,993,Bluetooth,Yes
9335,731,Air Conditioning,Yes
9336,1555,Backup Camera,No
9337,1370,Air Conditioning,Yes
9338,591,ABS,Yes
9339,1711,ABS,Yes
9340,1322,Air Conditioning,No
9341,1563,ABS,No
9342,41,ABS,No
9343,626,Cruise Control,Yes
9344,1711,Bluetooth,No
9345,605,Air Conditioning,No
9346,1763,Power Windows,No
9347,957,Backup Camera,Yes
9348,1560,Cruise Control,Yes
9349,1883,Power Windows,No
9350,1711,ABS,Yes
9351,1693,Cruise Control,No
9352,287,Air Conditioning,No
9353,1823,Power Windows,Yes
9354,224,Bluetooth,Yes
9355,1477,Air Conditioning,No
9356,80,Backup Camera,No
9357,186,Air Conditioning,No
9358,429,Cruise Control,Yes
9359,1843,Power Windows,Yes
9360,1014,Backup Camera,Yes
9361,359,Cruise Control,Yes
9362,50,Cruise Control,Yes
9363,1331,Air Conditioning,Yes
9364,1068,Air Conditioning,Yes
9365,1182,Backup Camera,No
9366,807,Bluetooth,No
9367,380,Air Conditioning,Yes
9368,379,ABS,No
9369,821,ABS,Yes
9370,1604,Backup Camera,Yes
9371,1163,Bluetooth,Yes
9372,1029,Bluetooth,No
9373,453,ABS,No
9374,1278,Air Conditioning,Yes
9375,445,ABS,No
9376,1360,ABS,No
9377,1190,Air Conditioning,Yes
9378,614,ABS,Yes
9379,1075,ABS,No
9380,1383,Backup Camera,Yes
9381,55,Air Conditioning,Yes
9382,546,Power Windows,No
9383,629,Air Conditioning,Yes
9384,750,Backup Camera,No
9385,1823,Cruise Control,Yes
9386,499,Cruise Control,No
9387,173,ABS,Yes
9388,1384,Bluetooth,No
9389,1601,Backup Camera,No
9390,1775,Bluetooth,No
9391,1394,Bluetooth,No
9392,1467,Power Windows,Yes
9393,137,Bluetooth,No
9394,1438,ABS,No
9395,853,Cruise Control,Yes
9396,764,Backup Camera,No
9397,954,Cruise Control,Yes
9398,153,Bluetooth,No
9399,1869,ABS,Yes
9400,113,Air Conditioning,Yes
9401,1102,Air Conditioning,Yes
9402,904,Bluetooth,No
9403,1116,Cruise Control,Yes
9404,696,Bluetooth,No
9405,804,Bluetooth,Yes
9406,312,ABS,No
9407,1787,Cruise Control,No
9408,1468,ABS,Yes
9409,382,Bluetooth,Yes
9410,1821,Power Windows,Yes
9411,1457,Bluetooth,Yes
9412,1625,Cruise Control,No
9413,1943,ABS,Yes
9414,1676,Air Conditioning,No
9415,430,Power Windows,No
9416,839,Backup Camera,No
9417,1857,Air Conditioning,No
9418,977,Air Conditioning,No
9419,1858,Power Windows,Yes
9420,1262,ABS,Yes
9421,1758,Backup Camera,No
9422,1926,Air Conditioning,No
9423,195,Power Windows,Yes
9424,311,Cruise Control,No
9425,283,ABS,No
9426,117,Air Conditioning,No
9427,1720,Power Windows,No
9428,1926,Power Windows,Yes
9429,338,Bluetooth,Yes
9430,72,Cruise Control,No
9431,1807,Backup Camera,No
9432,304,Backup Camera,No
9433,643,Cruise Control,Yes
9434,1038,Air Conditioning,Yes
9435,1037,ABS,Yes
9436,1893,ABS,No
9437,511,Bluetooth,Yes
9438,1598,Backup Camera,Yes
9439,1599,Power Windows,No
9440,1582,Cruise Control,Yes
9441,595,Power Windows,Yes
9442,456,Backup Camera,Yes
9443,771,Air Conditioning,Yes
9444,1360,Air Conditioning,No
9445,274,Power Windows,No
9446,1094,Backup Camera,No
9447,300,Cruise Control,No
9448,1960,Power Windows,No
9449,266,ABS,No
9450,72,Cruise Control,Yes
9451,982,Air Conditioning,No
9452,552,Air Conditioning,Yes
9453,946,Power Windows,No
9454,1484,Cruise Control,No
9455,1554,Backup Camera,No
9456,728,Cruise Control,Yes
9457,1621,Air Conditioning,Yes
9458,1993,Cruise Control,No
9459,146,Air Conditioning,No
9460,280,ABS,Yes
9461,967,Backup Camera,Yes
9462,1545,Bluetooth,Yes
9463,961,Backup Camera,Yes
9464,1119,Air Conditioning,No
9465,1805,Bluetooth,Yes
9466,194,Power Windows,Yes
9467,337,Bluetooth,Yes
9468,995,Cruise Control,No
9469,394,ABS,Yes
9470,879,Air Conditioning,Yes
9471,1788,Backup Camera,Yes
9472,1663,Bluetooth,Yes
9473,1129,Air Conditioning,No
9474,1195,Power Windows,No
9475,1324,ABS,No
9476,1812,Power Windows,No
9477,1298,Air Conditioning,Yes
9478,354,Cruise Control,No
9479,248,Bluetooth,Yes
9480,1527,Bluetooth,No
9481,1999,Air Conditioning,No
9482,500,Power Windows,No
9483,172,Backup Camera,No
9484,1759,Power Windows,No
9485,522,Air Conditioning,Yes
9486,918,Backup Camera,No
9487,762,Cruise Control,No
9488,79,Power Windows,No
9489,1847,Cruise Control,Yes
9490,829,ABS,No
9491,1425,Backup Camera,Yes
9492,1496,Power Windows,Yes
9493,883,Air Conditioning,No
9494,546,Power Windows,No
9495,1006,Air Conditioning,Yes
9496,848,Air Conditioning,No
9497,1910,Bluetooth,Yes
9498,122,Air Conditioning,Yes
9499,1760,Backup Camera,No
9500,310,Cruise Control,Yes
9501,663,Backup Camera,No
9502,1031,Air Conditioning,No
9503,1768,Air Conditioning,No
9504,1703,Bluetooth,No
9505,250,Backup Camera,Yes
9506,695,Backup Camera,Yes
9507,1473,Cruise Control,Yes
9508,1791,Power Windows,No
9509,1653,Cruise Control,No
9510,599,ABS,No
9511,651,ABS,Yes
9512,923,Cruise Control,Yes
9513,1487,ABS,No
9514,1760,Cruise Control,No
9515,1218,Bluetooth,No
