ServiceID,CarID,ServiceDate,ServiceType,Cost
3960,1026,2023-08-31,Tire Rotation,203.0
3961,1975,2023-05-02,Engine Tune-up,1166.0
3962,1015,2022-05-26,Engine Tune-up,67.0
3963,377,2022-10-25,Engine Tune-up,1426.0
3964,1259,2021-06-16,Tire Rotation,268.0
3965,1163,2022-01-30,Tire Rotation,725.0
3966,1354,2023-09-30,Tire Rotation,1448.0
3967,204,2023-05-05,Brake Inspection,800.0
3968,45,2023-08-27,Brake Inspection,1170.0
3969,1693,2023-07-29,Brake Inspection,269.0
3970,279,2023-01-20,Engine Tune-up,766.0
3971,735,2023-06-18,Tire Rotation,1027.0
3972,98,2021-04-10,Engine Tune-up,1083.0
3973,1554,2024-02-09,Brake Inspection,1137.0
3974,287,2023-08-12,Brake Inspection,85.0
3975,720,2021-09-03,Oil Change,1472.0
3976,684,2023-07-23,Brake Inspection,1408.0
3977,1730,2023-07-03,Oil Change,1392.0
3978,998,2024-02-05,Engine Tune-up,279.0
3979,1433,2024-02-06,Brake Inspection,874.0
3980,1874,2021-03-29,Tire Rotation,60.0
3981,1470,2023-06-20,Engine Tune-up,814.0
3982,951,2023-08-16,Tire Rotation,528.0
3983,1740,2023-01-15,Brake Inspection,1018.0
3984,1836,2022-03-05,Brake Inspection,707.0
3985,1218,2021-07-26,Tire Rotation,1232.0
3986,1296,2021-09-04,Engine Tune-up,1412.0
3987,457,2023-04-18,Engine Tune-up,1210.0
3988,806,2023-02-21,Tire Rotation,1423.0
3989,122,2023-09-14,Brake Inspection,589.0
3990,1014,2022-02-03,Engine Tune-up,577.0
3991,1610,2023-04-27,Brake Inspection,1140.0
3992,996,2022-01-29,Oil Change,154.0
3993,969,2022-03-06,Brake Inspection,814.0
3994,890,2024-02-08,Tire Rotation,1482.0
3995,549,2021-10-27,Brake Inspection,1444.0
3996,1024,2022-02-07,Engine Tune-up,882.0
3997,444,2021-09-03,Tire Rotation,1305.0
3998,1160,2021-09-27,Oil Change,424.0
3999,1246,2022-04-15,Engine Tune-up,354.0
4000,1669,2021-08-27,Engine Tune-up,662.0
4001,846,2022-07-16,Tire Rotation,927.0
4002,316,2022-01-26,Engine Tune-up,732.0
4003,265,2021-08-22,Tire Rotation,536.0
4004,68,2021-06-13,Tire Rotation,360.0
4005,1520,2021-10-31,Engine Tune-up,800.0
4006,1305,2021-08-01,Engine Tune-up,1486.0
4007,618,2021-12-12,Brake Inspection,370.0
4008,1850,2023-10-03,Oil Change,514.0
4009,1317,2022-08-25,Brake Inspection,79.0
4010,1098,2021-03-16,Brake Inspection,908.0
4011,1813,2023-09-25,Brake Inspection,1046.0
4012,1801,2022-12-14,Oil Change,602.0
4013,1171,2022-08-13,Brake Inspection,106.0
4014,692,2021-07-29,Engine Tune-up,1292.0
4015,1246,2021-11-05,Tire Rotation,421.0
4016,1413,2022-06-11,Tire Rotation,186.0
4017,340,2023-07-08,Engine Tune-up,624.0
4018,476,2022-07-04,Engine Tune-up,984.0
4019,1810,2024-01-24,Tire Rotation,166.0
4020,1890,2023-05-05,Tire Rotation,117.0
4021,1170,2021-07-06,Engine Tune-up,622.0
4022,1963,2021-05-10,Tire Rotation,619.0
4023,712,2023-06-29,Brake Inspection,1112.0
4024,1731,2023-09-29,Brake Inspection,326.0
4025,1759,2023-04-15,Engine Tune-up,1232.0
4026,938,2023-03-04,Tire Rotation,645.0
4027,815,2021-08-16,Brake Inspection,590.0
4028,1759,2021-05-17,Tire Rotation,327.0
4029,403,2023-04-16,Oil Change,986.0
4030,1725,2024-01-29,Oil Change,1291.0
4031,1787,2021-11-17,Engine Tune-up,135.0
4032,986,2023-03-30,Brake Inspection,871.0
4033,198,2023-10-31,Engine Tune-up,1418.0
4034,474,2022-03-25,Engine Tune-up,1192.0
4035,674,2021-11-04,Engine Tune-up,564.0
4036,1599,2024-01-22,Brake Inspection,680.0
4037,517,2021-03-25,Brake Inspection,681.0
4038,598,2022-03-22,Engine Tune-up,867.0
4039,482,2023-05-10,Oil Change,1333.0
4040,1311,2023-10-20,Oil Change,430.0
4041,961,2023-10-18,Brake Inspection,878.0
4042,1284,2023-07-27,Tire Rotation,822.0
4043,747,2021-03-29,Oil Change,188.0
4044,25,2021-03-30,Engine Tune-up,248.0
4045,871,2021-03-10,Brake Inspection,596.0
4046,1045,2022-01-16,Tire Rotation,862.0
4047,224,2021-03-28,Tire Rotation,66.0
4048,970,2023-09-18,Oil Change,178.0
4049,1815,2023-03-20,Engine Tune-up,1063.0
4050,1495,2023-12-21,Oil Change,1423.0
4051,1952,2024-01-22,Brake Inspection,410.0
4052,1628,2021-06-12,Oil Change,1466.0
4053,29,2022-11-17,Tire Rotation,515.0
4054,1582,2023-05-05,Oil Change,725.0
4055,30,2023-03-22,Engine Tune-up,1099.0
4056,1187,2023-12-16,Tire Rotation,153.0
4057,1672,2022-01-31,Tire Rotation,354.0
4058,1686,2023-10-22,Tire Rotation,315.0
4059,1538,2021-05-31,Oil Change,565.0
4060,858,2023-12-02,Engine Tune-up,965.0
4061,1207,2021-05-23,Oil Change,930.0
4062,310,2023-03-20,Oil Change,653.0
4063,971,2023-06-04,Tire Rotation,1066.0
4064,1247,2021-03-23,Tire Rotation,339.0
4065,1290,2021-03-20,Oil Change,406.0
4066,872,2022-04-11,Tire Rotation,249.0
4067,458,2023-02-11,Tire Rotation,747.0
4068,1264,2022-08-20,Oil Change,1066.0
4069,65,2021-09-02,Engine Tune-up,342.0
4070,438,2021-06-26,Oil Change,60.0
4071,690,2023-07-22,Engine Tune-up,60.0
4072,1450,2022-05-25,Brake Inspection,865.0
4073,465,2022-08-08,Tire Rotation,427.0
4074,1775,2023-05-20,Engine Tune-up,345.0
4075,431,2021-08-21,Brake Inspection,391.0
4076,1476,2022-11-26,Tire Rotation,551.0
4077,587,2022-02-03,Engine Tune-up,1256.0
4078,27,2021-10-06,Tire Rotation,811.0
4079,1463,2023-03-03,Engine Tune-up,833.0
4080,1455,2024-02-11,Brake Inspection,275.0
4081,23,2023-05-09,Engine Tune-up,1423.0
4082,1077,2021-10-01,Oil Change,949.0
4083,1908,2022-04-03,Oil Change,210.0
4084,1129,2022-01-05,Engine Tune-up,1380.0
4085,984,2021-03-11,Engine Tune-up,334.0
4086,468,2021-09-13,Oil Change,508.0
4087,1154,2022-11-07,Tire Rotation,1077.0
4088,1589,2023-06-26,Tire Rotation,1368.0
4089,1461,2022-08-08,Engine Tune-up,406.0
4090,331,2022-07-25,Engine Tune-up,1225.0
4091,1330,2022-12-13,Tire Rotation,572.0
4092,99,2023-10-12,Tire Rotation,274.0
4093,1301,2024-01-14,Oil Change,874.0
4094,122,2023-01-14,Oil Change,221.0
4095,926,2021-07-11,Oil Change,260.0
4096,489,2022-04-23,Tire Rotation,815.0
4097,443,2023-06-30,Oil Change,118.0
4098,1240,2021-10-22,Tire Rotation,1053.0
4099,1682,2023-12-15,Engine Tune-up,958.0
4100,1759,2021-03-18,Tire Rotation,643.0
4101,1152,2023-02-17,Engine Tune-up,1316.0
4102,728,2022-08-28,Tire Rotation,128.0
4103,1648,2022-03-03,Tire Rotation,848.0
4104,1664,2021-02-18,Engine Tune-up,726.0
4105,1566,2022-01-15,Brake Inspection,417.0
4106,330,2022-10-21,Engine Tune-up,1273.0
4107,1999,2023-02-25,Brake Inspection,185.0
4108,1159,2022-03-02,Brake Inspection,1319.0
4109,76,2021-09-13,Brake Inspection,669.0
4110,132,2023-07-29,Oil Change,131.0
4111,39,2022-12-17,Tire Rotation,494.0
4112,1985,2023-09-27,Brake Inspection,544.0
4113,1483,2021-10-08,Oil Change,1006.0
4114,1010,2021-04-16,Oil Change,902.0
4115,482,2022-08-20,Tire Rotation,182.0
4116,1113,2023-10-23,Brake Inspection,1207.0
4117,175,2023-05-01,Oil Change,252.0
4118,221,2023-01-14,Engine Tune-up,937.0
4119,168,2022-02-15,Oil Change,63.0
4120,375,2021-11-13,Engine Tune-up,145.0
4121,1759,2022-03-08,Engine Tune-up,1033.0
4122,1362,2022-03-21,Oil Change,1223.0
4123,1111,2022-11-26,Oil Change,583.0
4124,51,2021-07-03,Tire Rotation,413.0
4125,301,2021-09-06,Brake Inspection,114.0
4126,1443,2021-11-08,Engine Tune-up,1478.0
4127,133,2021-05-20,Tire Rotation,1258.0
4128,379,2024-01-07,Engine Tune-up,1435.0
4129,1276,2022-06-14,Brake Inspection,376.0
4130,898,2021-10-12,Oil Change,1093.0
4131,1524,2023-03-09,Tire Rotation,136.0
4132,1235,2022-11-12,Tire Rotation,212.0
4133,1117,2023-05-19,Engine Tune-up,676.0
4134,1161,2021-03-19,Oil Change,1493.0
4135,44,2023-06-08,Oil Change,689.0
4136,1979,2023-04-07,Engine Tune-up,1309.0
4137,165,2021-08-01,Engine Tune-up,821.0
4138,1855,2022-04-16,Engine Tune-up,556.0
4139,1038,2022-06-14,Oil Change,1457.0
4140,719,2023-02-02,Oil Change,1227.0
4141,1435,2022-03-01,Tire Rotation,1333.0
4142,985,2022-12-29,Engine Tune-up,427.0
4143,183,2023-05-29,Brake Inspection,504.0
4144,916,2022-06-22,Brake Inspection,1228.0
4145,237,2023-04-07,Brake Inspection,258.0
4146,266,2021-02-27,Tire Rotation,1282.0
4147,294,2021-09-17,Oil Change,481.0
4148,1538,2023-03-16,Brake Inspection,1496.0
4149,1268,2022-11-22,Engine Tune-up,1472.0
4150,1959,2022-03-07,Oil Change,484.0
4151,281,2022-05-04,Brake Inspection,438.0
4152,1424,2023-04-05,Brake Inspection,817.0
4153,475,2021-06-05,Engine Tune-up,723.0
4154,1623,2022-03-07,Tire Rotation,736.0
4155,929,2023-12-06,Engine Tune-up,1497.0
4156,1176,2021-04-01,Engine Tune-up,653.0
4157,1087,2023-12-14,Brake Inspection,149.0
4158,1533,2023-07-24,Engine Tune-up,88.0
4159,949,2023-08-30,Engine Tune-up,108.0
4160,805,2023-11-11,Brake Inspection,657.0
4161,1288,2022-04-01,Brake Inspection,1143.0
4162,809,2022-04-05,Brake Inspection,1382.0
4163,389,2023-04-03,Brake Inspection,395.0
4164,728,2023-09-09,Brake Inspection,1112.0
4165,703,2021-06-17,Engine Tune-up,574.0
4166,67,2021-06-16,Brake Inspection,478.0
4167,351,2023-09-27,Brake Inspection,1423.0
4168,734,2023-10-12,Engine Tune-up,604.0
4169,1697,2022-01-18,Tire Rotation,841.0
4170,101,2023-03-27,Brake Inspection,1312.0
4171,1383,2022-04-04,Oil Change,756.0
4172,441,2022-10-06,Tire Rotation,1264.0
4173,778,2023-07-27,Tire Rotation,1294.0
4174,1458,2021-03-01,Oil Change,917.0
4175,1263,2023-03-19,Tire Rotation,855.0
4176,1179,2021-04-14,Oil Change,352.0
4177,1501,2021-11-13,Engine Tune-up,495.0
4178,118,2023-06-13,Brake Inspection,435.0
4179,1011,2022-04-05,Brake Inspection,732.0
4180,1423,2022-01-25,Oil Change,320.0
4181,992,2021-04-25,Oil Change,345.0
4182,1212,2021-06-06,Brake Inspection,459.0
4183,194,2024-01-30,Tire Rotation,479.0
4184,1640,2023-11-04,Engine Tune-up,444.0
4185,1428,2023-12-29,Brake Inspection,917.0
4186,1347,2023-01-19,Tire Rotation,1495.0
4187,1435,2021-10-07,Engine Tune-up,916.0
4188,1788,2022-02-15,Brake Inspection,899.0
4189,198,2022-08-07,Oil Change,935.0
4190,1225,2024-01-04,Tire Rotation,219.0
4191,1655,2023-01-08,Brake Inspection,155.0
4192,51,2023-07-29,Oil Change,408.0
4193,1116,2022-02-12,Tire Rotation,775.0
4194,1616,2021-09-20,Brake Inspection,934.0
4195,1492,2021-11-06,Tire Rotation,1074.0
4196,794,2022-04-16,Oil Change,1241.0
4197,1774,2021-07-16,Oil Change,192.0
4198,1601,2023-05-12,Tire Rotation,1095.0
4199,1357,2023-07-18,Tire Rotation,275.0
4200,988,2022-07-11,Oil Change,1500.0
4201,1710,2023-10-30,Tire Rotation,265.0
4202,1272,2022-05-15,Engine Tune-up,638.0
4203,835,2021-09-01,Tire Rotation,712.0
4204,84,2022-07-02,Oil Change,831.0
4205,1463,2023-11-29,Brake Inspection,1362.0
4206,1269,2021-10-06,Tire Rotation,1498.0
4207,823,2023-06-13,Tire Rotation,364.0
4208,927,2022-08-16,Engine Tune-up,107.0
4209,162,2023-11-19,Brake Inspection,1191.0
4210,777,2021-05-24,Engine Tune-up,1122.0
4211,1636,2022-05-14,Engine Tune-up,238.0
4212,437,2023-08-05,Brake Inspection,954.0
4213,838,2022-03-10,Oil Change,722.0
4214,1104,2021-06-28,Brake Inspection,662.0
4215,746,2021-04-12,Brake Inspection,878.0
4216,807,2021-05-16,Brake Inspection,140.0
4217,1707,2022-02-09,Oil Change,69.0
4218,62,2024-01-14,Brake Inspection,358.0
4219,555,2022-02-28,Brake Inspection,759.0
4220,1857,2022-10-03,Engine Tune-up,929.0
4221,1512,2022-11-22,Engine Tune-up,886.0
4222,281,2023-07-31,Tire Rotation,149.0
4223,900,2022-08-27,Tire Rotation,496.0
4224,1970,2023-04-05,Engine Tune-up,88.0
4225,591,2021-11-19,Brake Inspection,971.0
4226,1010,2023-02-24,Tire Rotation,1138.0
4227,735,2023-01-16,Oil Change,1004.0
4228,1554,2023-11-02,Oil Change,1447.0
4229,334,2021-12-04,Engine Tune-up,511.0
4230,1757,2023-04-26,Tire Rotation,730.0
4231,46,2022-01-14,Brake Inspection,400.0
4232,1955,2021-12-11,Tire Rotation,753.0
4233,994,2022-11-14,Brake Inspection,1397.0
4234,1795,2023-03-12,Tire Rotation,960.0
4235,1113,2022-09-16,Brake Inspection,636.0
4236,1276,2022-06-24,Brake Inspection,665.0
4237,493,2021-04-09,Tire Rotation,221.0
4238,1917,2022-02-25,Oil Change,320.0
4239,742,2021-06-12,Oil Change,567.0
4240,43,2024-01-01,Brake Inspection,1131.0
4241,953,2022-12-12,Oil Change,1200.0
4242,1340,2021-08-31,Oil Change,339.0
4243,1887,2023-08-21,Tire Rotation,434.0
4244,1262,2021-08-19,Engine Tune-up,781.0
4245,970,2023-07-13,Brake Inspection,1464.0
4246,1675,2023-09-25,Oil Change,470.0
4247,1050,2021-11-28,Engine Tune-up,1295.0
4248,1497,2022-03-21,Tire Rotation,1208.0
4249,21,2023-04-27,Oil Change,454.0
4250,130,2021-12-07,Engine Tune-up,319.0
4251,132,2022-03-26,Oil Change,1284.0
4252,1810,2021-08-30,Engine Tune-up,935.0
4253,1462,2022-06-18,Brake Inspection,969.0
4254,1214,2021-08-13,Oil Change,897.0
4255,44,2023-04-28,Engine Tune-up,1021.0
4256,1271,2021-11-11,Brake Inspection,593.0
4257,854,2022-05-09,Engine Tune-up,895.0
4258,1906,2021-05-29,Brake Inspection,1221.0
4259,295,2023-06-26,Brake Inspection,664.0
4260,571,2022-01-12,Engine Tune-up,1222.0
4261,496,2023-12-13,Brake Inspection,1052.0
4262,624,2023-10-07,Tire Rotation,108.0
4263,1782,2022-05-08,Oil Change,956.0
4264,571,2022-08-28,Engine Tune-up,1435.0
4265,811,2023-07-02,Oil Change,364.0
4266,1866,2022-01-21,Brake Inspection,678.0
4267,1177,2021-07-10,Oil Change,523.0
4268,1319,2024-01-20,Engine Tune-up,436.0
4269,1770,2022-04-16,Brake Inspection,1367.0
4270,1006,2022-04-16,Brake Inspection,1485.0
4271,1827,2023-06-16,Oil Change,1487.0
4272,1165,2023-03-14,Engine Tune-up,336.0
4273,177,2023-08-12,Tire Rotation,193.0
4274,1727,2021-07-18,Engine Tune-up,173.0
4275,44,2021-03-07,Engine Tune-up,175.0
4276,334,2022-12-27,Tire Rotation,1269.0
4277,1247,2021-11-28,Engine Tune-up,498.0
4278,1026,2022-06-06,Brake Inspection,1345.0
4279,425,2022-03-13,Engine Tune-up,240.0
4280,1526,2021-10-06,Brake Inspection,954.0
4281,983,2023-04-12,Brake Inspection,1125.0
4282,190,2021-06-08,Tire Rotation,827.0
4283,1053,2022-09-12,Engine Tune-up,106.0
4284,980,2022-11-17,Oil Change,346.0
4285,641,2021-07-08,Oil Change,494.0
4286,314,2024-02-08,Engine Tune-up,789.0
4287,718,2023-08-02,Brake Inspection,1036.0
4288,1546,2021-03-08,Oil Change,55.0
4289,1035,2022-10-05,Engine Tune-up,286.0
4290,333,2022-04-04,Oil Change,525.0
4291,1316,2023-11-24,Engine Tune-up,819.0
4292,691,2022-01-28,Tire Rotation,493.0
4293,183,2022-12-23,Tire Rotation,516.0
4294,762,2021-06-15,Brake Inspection,945.0
4295,22,2021-05-01,Brake Inspection,1006.0
4296,1208,2021-12-27,Engine Tune-up,239.0
4297,1654,2024-01-12,Tire Rotation,97.0
4298,1306,2023-09-05,Tire Rotation,1120.0
4299,1661,2022-07-02,Oil Change,756.0
4300,1294,2021-03-02,Tire Rotation,1294.0
4301,1414,2021-06-06,Brake Inspection,645.0
4302,1934,2021-05-02,Brake Inspection,1344.0
4303,6,2023-12-10,Engine Tune-up,90.0
4304,998,2023-06-20,Engine Tune-up,336.0
4305,578,2023-11-28,Oil Change,482.0
4306,1198,2021-04-30,Tire Rotation,123.0
4307,526,2021-05-09,Tire Rotation,596.0
4308,547,2024-01-22,Oil Change,1047.0
4309,1096,2021-10-12,Oil Change,641.0
4310,1783,2021-04-08,Tire Rotation,1167.0
4311,1630,2023-03-13,Brake Inspection,523.0
4312,429,2021-10-28,Engine Tune-up,1374.0
4313,1090,2021-02-25,Engine Tune-up,670.0
4314,1952,2021-07-11,Engine Tune-up,1439.0
4315,104,2023-04-14,Engine Tune-up,686.0
4316,1049,2023-07-25,Engine Tune-up,1064.0
4317,1183,2022-10-09,Oil Change,583.0
4318,1411,2021-09-18,Tire Rotation,535.0
4319,1535,2021-07-12,Brake Inspection,145.0
4320,1170,2023-06-05,Tire Rotation,1111.0
4321,518,2021-07-11,Oil Change,307.0
4322,1505,2021-03-29,Oil Change,1071.0
4323,780,2023-08-20,Oil Change,1277.0
4324,1387,2023-09-05,Engine Tune-up,1414.0
4325,1199,2022-03-13,Oil Change,665.0
4326,1588,2023-10-07,Tire Rotation,113.0
4327,1292,2022-08-17,Engine Tune-up,238.0
4328,90,2022-07-11,Engine Tune-up,1314.0
4329,707,2022-06-07,Tire Rotation,403.0
4330,855,2023-12-08,Engine Tune-up,151.0
4331,1322,2022-11-08,Brake Inspection,857.0
4332,1603,2022-12-28,Brake Inspection,1318.0
4333,684,2022-02-24,Tire Rotation,234.0
4334,494,2021-08-18,Engine Tune-up,1441.0
4335,653,2023-07-07,Oil Change,304.0
4336,1257,2022-09-17,Oil Change,1401.0
4337,1172,2022-07-28,Oil Change,414.0
4338,742,2024-01-16,Oil Change,249.0
4339,1442,2021-06-28,Brake Inspection,1232.0
4340,1595,2024-02-01,Oil Change,176.0
4341,1817,2022-10-01,Oil Change,1318.0
4342,632,2022-11-21,Tire Rotation,1012.0
4343,647,2022-08-23,Oil Change,265.0
4344,1928,2023-05-23,Engine Tune-up,881.0
4345,1263,2021-11-11,Engine Tune-up,842.0
4346,1490,2024-02-05,Brake Inspection,491.0
4347,1231,2021-02-23,Brake Inspection,604.0
4348,1033,2022-04-24,Tire Rotation,409.0
4349,1509,2021-04-04,Oil Change,479.0
4350,1648,2021-10-12,Oil Change,860.0
4351,15,2021-04-22,Engine Tune-up,359.0
4352,115,2022-10-05,Brake Inspection,1202.0
4353,1584,2021-05-29,Engine Tune-up,1131.0
4354,642,2022-10-31,Brake Inspection,283.0
4355,1588,2021-08-01,Engine Tune-up,532.0
4356,652,2022-02-04,Tire Rotation,1322.0
4357,968,2023-12-21,Engine Tune-up,538.0
4358,1066,2022-12-27,Oil Change,149.0
4359,1176,2022-05-21,Oil Change,942.0
4360,644,2022-09-07,Brake Inspection,626.0
4361,704,2023-02-23,Engine Tune-up,1083.0
4362,447,2022-02-05,Engine Tune-up,426.0
4363,1758,2021-05-02,Oil Change,368.0
4364,30,2021-09-03,Engine Tune-up,1278.0
4365,1734,2022-03-05,Oil Change,916.0
4366,560,2023-07-13,Oil Change,1330.0
4367,1642,2023-12-26,Brake Inspection,1383.0
4368,1185,2021-06-25,Brake Inspection,980.0
4369,1134,2021-08-17,Brake Inspection,1193.0
4370,1494,2022-05-05,Oil Change,837.0
4371,802,2024-01-20,Oil Change,1365.0
4372,885,2023-11-25,Oil Change,766.0
4373,204,2021-12-17,Tire Rotation,867.0
4374,68,2022-06-28,Engine Tune-up,1271.0
4375,356,2022-04-25,Oil Change,1279.0
4376,1109,2023-10-28,Engine Tune-up,1429.0
4377,728,2023-07-26,Engine Tune-up,1123.0
4378,437,2022-04-22,Oil Change,798.0
4379,1183,2023-03-10,Oil Change,990.0
4380,1090,2021-04-02,Engine Tune-up,1204.0
4381,1572,2022-12-21,Brake Inspection,552.0
4382,1559,2022-09-04,Engine Tune-up,309.0
4383,1373,2023-03-29,Engine Tune-up,544.0
4384,1793,2023-06-20,Engine Tune-up,999.0
4385,576,2021-03-30,Oil Change,589.0
4386,1590,2023-06-28,Oil Change,1488.0
4387,1634,2024-01-27,Oil Change,223.0
4388,808,2023-12-07,Tire Rotation,1192.0
4389,760,2021-08-10,Oil Change,1479.0
4390,246,2022-04-17,Oil Change,1294.0
4391,1412,2022-03-16,Tire Rotation,495.0
4392,855,2021-12-03,Tire Rotation,1083.0
4393,579,2022-02-22,Brake Inspection,797.0
4394,796,2023-08-22,Brake Inspection,1004.0
4395,1707,2022-08-30,Brake Inspection,749.0
4396,398,2022-06-24,Engine Tune-up,668.0
4397,1167,2021-10-04,Engine Tune-up,1491.0
4398,1847,2022-10-09,Engine Tune-up,692.0
4399,1449,2023-01-28,Engine Tune-up,485.0
4400,831,2022-02-18,Engine Tune-up,1454.0
4401,1957,2023-06-09,Tire Rotation,506.0
4402,1942,2021-07-25,Tire Rotation,1189.0
4403,365,2023-08-12,Tire Rotation,822.0
4404,1620,2022-08-29,Engine Tune-up,52.0
4405,832,2022-07-31,Engine Tune-up,1084.0
4406,1795,2021-05-17,Oil Change,1257.0
4407,1362,2021-11-18,Engine Tune-up,806.0
4408,1187,2022-07-17,Tire Rotation,1286.0
4409,1415,2023-08-03,Engine Tune-up,929.0
4410,1659,2021-07-19,Brake Inspection,1178.0
4411,983,2023-02-17,Oil Change,865.0
4412,1398,2022-08-09,Oil Change,225.0
4413,371,2021-11-19,Oil Change,140.0
4414,1320,2024-01-11,Engine Tune-up,77.0
4415,1454,2023-10-21,Oil Change,1421.0
4416,761,2022-05-06,Oil Change,289.0
4417,300,2022-04-01,Tire Rotation,111.0
4418,993,2021-10-15,Tire Rotation,1021.0
4419,1503,2021-02-13,Tire Rotation,527.0
4420,1825,2022-05-17,Brake Inspection,223.0
4421,1007,2022-09-18,Oil Change,938.0
4422,105,2021-02-16,Engine Tune-up,274.0
4423,1272,2021-12-04,Tire Rotation,1065.0
4424,1976,2022-12-26,Brake Inspection,1121.0
4425,854,2023-05-11,Engine Tune-up,411.0
4426,363,2021-05-19,Tire Rotation,609.0
4427,1157,2023-11-05,Engine Tune-up,1247.0
4428,70,2023-10-16,Engine Tune-up,342.0
4429,1562,2023-04-24,Engine Tune-up,1125.0
4430,1100,2021-10-27,Engine Tune-up,542.0
4431,1921,2021-02-13,Tire Rotation,868.0
4432,1477,2021-03-25,Tire Rotation,1364.0
4433,1666,2023-06-25,Engine Tune-up,1399.0
4434,1968,2023-11-29,Tire Rotation,861.0
4435,1240,2023-09-26,Engine Tune-up,712.0
4436,1027,2022-04-05,Brake Inspection,862.0
4437,1954,2021-05-24,Engine Tune-up,1261.0
4438,1901,2021-10-23,Oil Change,264.0
4439,1308,2023-05-04,Oil Change,1229.0
4440,1489,2023-03-17,Tire Rotation,466.0
4441,1294,2023-11-30,Tire Rotation,650.0
4442,482,2023-10-28,Brake Inspection,839.0
4443,499,2022-06-16,Oil Change,435.0
4444,1221,2022-06-13,Oil Change,926.0
4445,1185,2023-05-29,Brake Inspection,60.0
4446,1794,2022-06-09,Tire Rotation,1267.0
4447,390,2023-07-28,Brake Inspection,862.0
4448,1309,2023-05-31,Tire Rotation,1476.0
4449,153,2023-09-23,Engine Tune-up,657.0
4450,609,2023-03-20,Oil Change,84.0
4451,1419,2022-11-06,Oil Change,456.0
4452,1489,2022-11-12,Tire Rotation,826.0
4453,311,2021-03-12,Tire Rotation,143.0
4454,21,2022-08-29,Brake Inspection,913.0
4455,942,2024-01-29,Tire Rotation,582.0
4456,1616,2021-09-24,Tire Rotation,807.0
4457,1984,2023-09-19,Brake Inspection,513.0
4458,249,2023-02-04,Tire Rotation,920.0
4459,444,2021-05-02,Engine Tune-up,1140.0
4460,242,2021-02-16,Engine Tune-up,1460.0
4461,1814,2023-09-29,Tire Rotation,284.0
4462,327,2023-10-29,Brake Inspection,1262.0
4463,1816,2023-04-29,Engine Tune-up,179.0
4464,824,2023-06-03,Tire Rotation,1142.0
4465,110,2021-10-17,Brake Inspection,301.0
4466,1048,2023-01-09,Engine Tune-up,530.0
4467,804,2021-06-24,Tire Rotation,617.0
4468,1453,2022-07-08,Brake Inspection,743.0
4469,1689,2023-01-02,Tire Rotation,473.0
4470,1763,2023-08-23,Brake Inspection,1206.0
4471,1568,2021-10-01,Brake Inspection,845.0
4472,757,2022-12-17,Brake Inspection,839.0
4473,1064,2023-06-07,Brake Inspection,610.0
4474,354,2021-04-22,Brake Inspection,326.0
4475,1804,2023-03-08,Tire Rotation,255.0
4476,1730,2022-06-11,Oil Change,779.0
4477,282,2021-03-13,Brake Inspection,542.0
4478,719,2023-06-25,Tire Rotation,329.0
4479,306,2021-12-13,Engine Tune-up,799.0
4480,731,2023-12-05,Tire Rotation,320.0
4481,1891,2022-11-14,Oil Change,653.0
4482,713,2022-01-03,Tire Rotation,920.0
4483,1960,2021-09-26,Brake Inspection,1474.0
4484,712,2022-03-31,Brake Inspection,1270.0
4485,933,2022-09-23,Engine Tune-up,458.0
4486,316,2023-06-09,Oil Change,1294.0
4487,7,2021-11-09,Brake Inspection,892.0
4488,533,2021-10-31,Brake Inspection,864.0
