CarID,Make,Model,Year,Mileage,VIN,EngineType,TransmissionType,FuelType
1870,honda,tundra regular cab,2003,123783,3258KPVM6B6YMFBGE,3-Cylinder,Automatic,Diesel
1871,ford,volt,2009,165856,516C5ZK15S9XK7006,6-Cylinder,CVT,Electric
1872,chevrolet,1500 extended cab,2016,77859,MAK23ZU19ZV74ED83,4-Cylinder,CVT,Gasoline
1873,jaguar,escort,1993,100121,8CT6P83F2R25S3AFN,8-Cylinder,CVT,Electric
1874,mercury,a3,2017,117706,ZTJZJFN58FR4Y8K4S,8-Cylinder,Manual,Gasoline
1875,suzuki,911,1998,5433,2L52WSJW5VR42T70E,5-Cylinder,Manual,Gasoline
1876,hummer,xts,2016,5824,T6NLPHAYXZ4D9D91T,10-Cylinder+,CVT,Electric
1877,subaru,f150 super cab,2014,78251,CFP4VLZ1XWAYTPLSN,6-Cylinder,Automatic,Diesel
1878,acura,sierra 2500 hd double cab,2016,80791,LC721SDY6RVBFALW6,10-Cylinder+,Manual,Diesel
1879,pontiac,rondo,2015,112325,WJ0S76FLXL5HUXX6P,3-Cylinder,Automatic,Hybrid
1880,dodge,express 1500 cargo,2009,109757,A0BDF2XA2BEG17922,6-Cylinder,CVT,Hybrid
1881,dodge,es,1996,81687,32S4JV5B1T88YBVE8,8-Cylinder,Automatic,Gasoline
1882,infiniti,breeze,2000,62446,M2WRDM9F8XAX2E055,10-Cylinder+,Automatic,Electric
1883,mitsubishi,prizm,2008,35154,KC08NEM4XB96E3WED,5-Cylinder,Automatic,Diesel
1884,cadillac,silhouette,2013,33868,U4ZTJ1E0348EV0XS5,3-Cylinder,CVT,Gasoline
1885,buick,element,2008,27808,RNCMDHYA71HJ2RFZB,5-Cylinder,Automatic,Diesel
1886,audi,nv3500 hd passenger,2020,51606,0GAG3YJP2Z004TJ8D,6-Cylinder,Automatic,Hybrid
1887,toyota,scoupe,2006,138917,7CHMBHP080PXVFDKK,6-Cylinder,Automatic,Electric
1888,chrysler,pathfinder,1997,112052,PEDDAE6R0F8906SZ2,8-Cylinder,Automatic,Diesel
1889,bmw,e250 cargo,2009,179449,BDFG4TT19DES69W5T,2-Cylinder,Automatic,Diesel
1890,honda,corvette,2007,47167,CKS2AEFHXGFMRZRPC,10-Cylinder+,Manual,Electric
1891,toyota,xe,2020,51233,PLC7DEKAXCG1D6NH5,8-Cylinder,CVT,Gasoline
1892,bmw,sierra 2500 hd double cab,1997,23998,RG7NWR2N4J8L8T67K,8-Cylinder,Automatic,Electric
1893,isuzu,patriot,1996,93379,JRJD05AJ9LXNB1L4W,5-Cylinder,CVT,Gasoline
1894,hyundai,1500 quad cab,2010,184473,JNSR5CAX08YD94BUG,2-Cylinder,Manual,Diesel
1895,volvo,vision,1992,43535,9W77G62D7WSX58JJP,4-Cylinder,Manual,Gasoline
1896,chevrolet,e250 super duty cargo,2012,14066,VZWE5BD09H7T07BU7,3-Cylinder,CVT,Electric
1897,mitsubishi,accent,1992,186811,73GRC3VG3X6VVCRRW,5-Cylinder,Automatic,Diesel
1898,gmc,taurus,2002,159832,VJN9NSME5ZLK09805,6-Cylinder,Automatic,Diesel
1899,pontiac,club wagon,2017,45180,LV9B4RCK4T394S5W0,3-Cylinder,Automatic,Hybrid
1900,ford,silverado 3500 hd regular cab,2006,162897,BGC22CJ64AY9RFF0L,8-Cylinder,Automatic,Gasoline
1901,ram,mountaineer,2004,167937,YR8ZXJK61TTKW8LCM,2-Cylinder,CVT,Gasoline
1902,ford,m,2008,54183,RKXH8448XEF3GXDBX,3-Cylinder,Manual,Diesel
1903,ford,x-type,2002,131245,LA342PE79DPSHBYJC,2-Cylinder,Manual,Electric
1904,scion,3500 extended cab,2017,2692,54WSL5VAXAH662N92,4-Cylinder,Manual,Hybrid
1905,ford,vandura g1500,2019,85114,03DFL8AW5J0BA1KRY,5-Cylinder,Automatic,Diesel
1906,volkswagen,ranger super cab,1998,166166,4MSTG89R11FW6N78S,4-Cylinder,CVT,Electric
1907,ford,i-370 extended cab,1992,138978,3Z22S2L90KRTZK7JK,2-Cylinder,Automatic,Gasoline
1908,chevrolet,titan king cab,2017,183901,9M9FKAS64EDVAAC8B,3-Cylinder,Manual,Gasoline
1909,cadillac,venza,2008,195019,L0J9ZFMD2KULUX2K0,6-Cylinder,Automatic,Diesel
1910,mercedes-benz,1500 crew cab,2016,149752,UM6CFNH24L8PX75WP,5-Cylinder,Automatic,Diesel
1911,chevrolet,versa note,2007,114482,9XDAUT8G27PKCBMCC,4-Cylinder,CVT,Gasoline
1912,dodge,metris cargo,1996,159451,VPEJKA1X8F6L9FADR,8-Cylinder,CVT,Electric
1913,nissan,silverado 1500 ld double cab,2015,174702,SNLXY2353JXNS62E7,6-Cylinder,Automatic,Hybrid
1914,chevrolet,mercedes-amg gle coupe,2001,34358,2N1P4C5N1MATNRHDP,8-Cylinder,CVT,Hybrid
1915,mazda,savana 2500 cargo,2011,60029,N7FUHM7E2T2WNKHYM,3-Cylinder,Manual,Hybrid
1916,dodge,mr2,2017,137021,E8YF3CL152T3Z513J,6-Cylinder,Automatic,Diesel
1917,nissan,ranger super cab,1999,41413,4GXW0TUVXY481KK3S,8-Cylinder,CVT,Gasoline
1918,dodge,cayenne,2009,36502,B9YUT3ZX861130VM9,3-Cylinder,Automatic,Gasoline
1919,ram,tiburon,1997,132143,KH3HHNCN1R7TC7M55,6-Cylinder,Automatic,Gasoline
1920,mini,caravan passenger,2011,113193,92TU80C59MLUK9LCH,2-Cylinder,Automatic,Electric
1921,bmw,sprinter 3500 cargo,2003,10244,EAF4DPLZ133S86B2S,8-Cylinder,Automatic,Gasoline
1922,mazda,sierra 1500 crew cab,1996,64834,M6V82RJ47BDBPRTKA,5-Cylinder,Automatic,Gasoline
1923,audi,929,2004,8114,3G66H94D28SCCW1RD,2-Cylinder,CVT,Hybrid
1924,jeep,fortwo electric drive,1995,27758,499B0U9Z24ZFHRV70,10-Cylinder+,Automatic,Gasoline
1925,mercedes-benz,xc70,2003,97431,ZGTLEGWJ6Z9CENXSE,3-Cylinder,Automatic,Electric
1926,audi,gtc4lusso,2002,52183,XEYZ1NY3561N4D2GK,5-Cylinder,Automatic,Gasoline
1927,bmw,sebring,1998,160940,UB6L0SX79FX2RH51N,2-Cylinder,CVT,Hybrid
1928,mazda,suburban 2500,2005,41299,P8G3C0VZ8FUD844BR,3-Cylinder,Manual,Diesel
1929,chrysler,hhr,2003,98106,TLJD1YE14A5JC9P1N,6-Cylinder,CVT,Gasoline
1930,infiniti,grand marquis,2012,108293,61JMMJE31KJRJ5ZPG,4-Cylinder,Automatic,Electric
1931,nissan,thunderbird,2008,197084,JZ1SC6PU0NS0J1SM6,10-Cylinder+,Manual,Diesel
1932,toyota,challenger,2018,83362,N89V8M801FXKYWBZ1,2-Cylinder,Automatic,Electric
1933,cadillac,1500 quad cab,2008,49182,EX61G56N6L6R1P6CV,4-Cylinder,Manual,Diesel
1934,cadillac,hardtop 4 door,2018,184998,7UCR90SS8SDF9HJAS,2-Cylinder,Automatic,Diesel
1935,bmw,300 ce,2011,96859,DM7FTCU94R6WUFEVN,6-Cylinder,CVT,Gasoline
1936,gmc,safari passenger,2010,138665,FJ0XZBM2XCV9ZZPWB,8-Cylinder,Manual,Gasoline
1937,gmc,versa,1998,137509,ACF69NML3TJ9T0AJK,10-Cylinder+,CVT,Electric
1938,bmw,500 abarth,2018,105478,1TC3WTBT21X7BL1PS,8-Cylinder,CVT,Electric
1939,lexus,macan,2012,177368,K6PNC97H6CSR45MLM,5-Cylinder,Manual,Hybrid
1940,chevrolet,silverado 1500 hd crew cab,2011,125176,LYSFF96031EH1K8CU,4-Cylinder,Manual,Diesel
1941,ford,viper,1995,141759,PFXM1ST354G2TNBXL,5-Cylinder,CVT,Hybrid
1942,dodge,amanti,1999,13269,FYT21GEZ5DTEDMLV0,4-Cylinder,CVT,Hybrid
1943,toyota,impreza,2018,127106,3HJPKEDW1S0BUL3A0,2-Cylinder,Manual,Diesel
1944,ram,nv1500 cargo,2005,119616,DZUC653T950JZN7HJ,2-Cylinder,Automatic,Electric
1945,infiniti,rogue,2017,51825,EUBPMD9U1GH0LB73K,8-Cylinder,Automatic,Diesel
1946,audi,e-class,2002,71189,MB8EN243716F5UM7W,4-Cylinder,Manual,Hybrid
1947,acura,outback,2005,61440,F5U0WBCU12Z8UASAC,10-Cylinder+,Automatic,Diesel
1948,saab,suburban 2500,1993,102791,S7NT45XRX1LVCH4HL,3-Cylinder,Automatic,Diesel
1949,subaru,f250 super duty crew cab,2010,102623,B5NTU3BR2TULDVK0J,4-Cylinder,Automatic,Electric
1950,chevrolet,legacy,1998,4507,PAGRA4KF81CVMUDCB,8-Cylinder,Automatic,Electric
1951,chevrolet,range rover evoque,2020,51655,F31E3LRU4P9ZW5UM0,8-Cylinder,Automatic,Hybrid
1952,volkswagen,57,1996,43739,Z7LJ5AFY5M5DCATKU,10-Cylinder+,Automatic,Hybrid
1953,toyota,swift,2003,102408,W13XNSE77GLW49ZF7,4-Cylinder,Automatic,Hybrid
1954,honda,mx-5 miata rf,2018,20393,6WD0B0W77AAYE878B,10-Cylinder+,Automatic,Hybrid
1955,dodge,xj,2016,18906,V6MVFE1N7ERMN56T7,4-Cylinder,CVT,Electric
1956,toyota,town car,2006,71909,8J7CHRXV1BRXWTRCN,8-Cylinder,Manual,Diesel
1957,maserati,rav4,1998,137020,YHXRM1M33ZY3NFV8U,10-Cylinder+,CVT,Gasoline
1958,mazda,sierra 3500 regular cab,2016,172813,WATRY3M474V3E5H3G,6-Cylinder,CVT,Hybrid
1959,chevrolet,sierra 3500 hd crew cab,2019,70831,JZY52KFZ3KPZZKAZT,2-Cylinder,Automatic,Electric
1960,nissan,titan single cab,2002,91393,6P4KDMUS44TKWZPES,3-Cylinder,Automatic,Gasoline
1961,hyundai,seville,1993,91989,SHPG6VR22LV5RL121,4-Cylinder,Automatic,Diesel
1962,audi,armada,2013,133258,Z9GUEHWG1U7UNBB3R,5-Cylinder,Automatic,Hybrid
1963,audi,express 2500 passenger,2000,120518,GLZNYPY1215BFVT4K,10-Cylinder+,Manual,Gasoline
1964,porsche,equus,2009,48973,08T1PWR447FFN6GPV,4-Cylinder,CVT,Hybrid
1965,chrysler,grand marquis,2015,21859,RRG1FNDL83GZLLB0A,3-Cylinder,Manual,Diesel
1966,toyota,esteem,1998,90494,DXFHHA5P399HFX9D4,10-Cylinder+,CVT,Electric
1967,lincoln,m5,2012,91912,GWZ9388N3LMJZLYE3,10-Cylinder+,Automatic,Electric
1968,toyota,cts-v,2019,67513,BP5BX7GM4BNNHG6BU,2-Cylinder,CVT,Hybrid
1969,audi,escort,2019,114943,WZ1U4R5H194CXZ1TX,2-Cylinder,Manual,Electric
1970,hummer,allroad,1992,27729,TKVLGSY51KLTPBMHB,10-Cylinder+,Manual,Electric
1971,suzuki,passat,2006,105279,E3GRMTMB53W5CT5M7,10-Cylinder+,Automatic,Hybrid
1972,chevrolet,4runner,2005,83181,803HUV890WG4Z4LM0,6-Cylinder,Manual,Hybrid
1973,ford,vandura g3500,2007,173558,90UV8ZAZ4HKNXBBTA,2-Cylinder,CVT,Hybrid
1974,dodge,lr2,2018,11548,PU42JBXZ0EYPZUYLW,8-Cylinder,Automatic,Hybrid
1975,ford,aerio,2014,163423,SFUWVE4086RM62PV3,4-Cylinder,Manual,Hybrid
1976,plymouth,ram 1500 regular cab,2007,100455,2SGP47192NVRY8VLR,4-Cylinder,CVT,Electric
1977,saturn,odyssey,2014,144297,9XMYDAUX2ZB6Y4LUT,5-Cylinder,Manual,Diesel
1978,bmw,sierra 2500 hd crew cab,2002,79742,S9B3WL8G22H9KKNL5,8-Cylinder,CVT,Diesel
1979,mazda,express 3500 cargo,2005,28607,7A8VGKRY2UAFS5WHP,6-Cylinder,Automatic,Diesel
1980,nissan,canyon regular cab,2005,135975,MWNJDBAU1HMN83KNN,10-Cylinder+,Manual,Diesel
1981,hyundai,murano,1996,62277,V8SUPW347PPBWEV1N,8-Cylinder,Manual,Hybrid
1982,chevrolet,ats-v,1996,43562,RSYEDH7A12PCZ5BUA,5-Cylinder,CVT,Diesel
1983,toyota,intrepid,2011,163129,S76ZAYWM237SMS7R4,8-Cylinder,CVT,Electric
1984,mercedes-benz,sprinter 2500 passenger,2010,102638,XA082K746KXL23DEF,6-Cylinder,Manual,Electric
1985,ford,2500 regular cab,2003,84004,2TBZV5HT8WC226BAZ,2-Cylinder,CVT,Gasoline
1986,maybach,s4,2002,76733,803MWAYJ4TCDTD55Y,4-Cylinder,CVT,Hybrid
1987,chrysler,g-series g20,2016,73069,GT0RJF0T1GWJA23E9,2-Cylinder,Automatic,Electric
1988,mercedes-benz,silverado 1500 hd crew cab,1999,38716,CY9FRMYC049XF4FDE,8-Cylinder,CVT,Electric
1989,ford,corvette,1994,21831,ZBW34RX45LE6ANX5L,6-Cylinder,Manual,Diesel
1990,ford,crown victoria,2014,31015,1T6W6Y2G15DLEA4KG,2-Cylinder,Automatic,Hybrid
1991,suzuki,yukon xl 2500,1994,4173,JVX9E3V36ZFM956ZS,10-Cylinder+,Automatic,Electric
1992,chevrolet,summit,2020,40263,FCMSHMJR4R5JYJDMZ,4-Cylinder,Manual,Hybrid
1993,volvo,mark viii,2016,156703,P17ZB7V57HZJAMC8L,3-Cylinder,CVT,Gasoline
1994,mercedes-benz,sierra 3500 crew cab,2010,69333,GSSE3D7465ASBMF7R,6-Cylinder,Manual,Hybrid
1995,hyundai,i-pace,2005,141301,C13X44T23UJU25CTE,5-Cylinder,CVT,Gasoline
1996,suzuki,impreza,2006,8085,2U1DNEWL7DTZWZYZ2,10-Cylinder+,Manual,Diesel
1997,ford,ecosport,1992,101682,075ARBY89U2VPM3AU,2-Cylinder,CVT,Gasoline
1998,kia,envoy,1998,76523,XVGA16868NAV5UNJ9,4-Cylinder,CVT,Electric
1999,ford,savana 1500 passenger,2019,57066,KRP32VEB2KSBTX478,2-Cylinder,Manual,Hybrid
2000,acura,f150 regular cab,2018,24326,EC9ARD5U0E77MJSR4,6-Cylinder,CVT,Hybrid
